lake_id,lat,lon,2000-01-01T00:00:00,2000-02-01T00:00:00,2000-03-01T00:00:00,2000-04-01T00:00:00,2000-05-01T00:00:00,2000-06-01T00:00:00,2000-07-01T00:00:00,2000-08-01T00:00:00,2000-09-01T00:00:00,2000-10-01T00:00:00,2000-11-01T00:00:00,2000-12-01T00:00:00,2001-01-01T00:00:00,2001-02-01T00:00:00,2001-03-01T00:00:00,2001-04-01T00:00:00,2001-05-01T00:00:00,2001-06-01T00:00:00,2001-07-01T00:00:00,2001-08-01T00:00:00,2001-09-01T00:00:00,2001-10-01T00:00:00,2001-11-01T00:00:00,2001-12-01T00:00:00,2002-01-01T00:00:00,2002-02-01T00:00:00,2002-03-01T00:00:00,2002-04-01T00:00:00,2002-05-01T00:00:00,2002-06-01T00:00:00,2002-07-01T00:00:00,2002-08-01T00:00:00,2002-09-01T00:00:00,2002-10-01T00:00:00,2002-11-01T00:00:00,2002-12-01T00:00:00,2003-01-01T00:00:00,2003-02-01T00:00:00,2003-03-01T00:00:00,2003-04-01T00:00:00,2003-05-01T00:00:00,2003-06-01T00:00:00,2003-07-01T00:00:00,2003-08-01T00:00:00,2003-09-01T00:00:00,2003-10-01T00:00:00,2003-11-01T00:00:00,2003-12-01T00:00:00,2004-01-01T00:00:00,2004-02-01T00:00:00,2004-03-01T00:00:00,2004-04-01T00:00:00,2004-05-01T00:00:00,2004-06-01T00:00:00,2004-07-01T00:00:00,2004-08-01T00:00:00,2004-09-01T00:00:00,2004-10-01T00:00:00,2004-11-01T00:00:00,2004-12-01T00:00:00,2005-01-01T00:00:00,2005-02-01T00:00:00,2005-03-01T00:00:00,2005-04-01T00:00:00,2005-05-01T00:00:00,2005-06-01T00:00:00,2005-07-01T00:00:00,2005-08-01T00:00:00,2005-09-01T00:00:00,2005-10-01T00:00:00,2005-11-01T00:00:00,2005-12-01T00:00:00,2006-01-01T00:00:00,2006-02-01T00:00:00,2006-03-01T00:00:00,2006-04-01T00:00:00,2006-05-01T00:00:00,2006-06-01T00:00:00,2006-07-01T00:00:00,2006-08-01T00:00:00,2006-09-01T00:00:00,2006-10-01T00:00:00,2006-11-01T00:00:00,2006-12-01T00:00:00,2007-01-01T00:00:00,2007-02-01T00:00:00,2007-03-01T00:00:00,2007-04-01T00:00:00,2007-05-01T00:00:00,2007-06-01T00:00:00,2007-07-01T00:00:00,2007-08-01T00:00:00,2007-09-01T00:00:00,2007-10-01T00:00:00,2007-11-01T00:00:00,2007-12-01T00:00:00,2008-01-01T00:00:00,2008-02-01T00:00:00,2008-03-01T00:00:00,2008-04-01T00:00:00,2008-05-01T00:00:00,2008-06-01T00:00:00,2008-07-01T00:00:00,2008-08-01T00:00:00,2008-09-01T00:00:00,2008-10-01T00:00:00,2008-11-01T00:00:00,2008-12-01T00:00:00,2009-01-01T00:00:00,2009-02-01T00:00:00,2009-03-01T00:00:00,2009-04-01T00:00:00,2009-05-01T00:00:00,2009-06-01T00:00:00,2009-07-01T00:00:00,2009-08-01T00:00:00,2009-09-01T00:00:00,2009-10-01T00:00:00,2009-11-01T00:00:00,2009-12-01T00:00:00,2010-01-01T00:00:00,2010-02-01T00:00:00,2010-03-01T00:00:00,2010-04-01T00:00:00,2010-05-01T00:00:00,2010-06-01T00:00:00,2010-07-01T00:00:00,2010-08-01T00:00:00,2010-09-01T00:00:00,2010-10-01T00:00:00,2010-11-01T00:00:00,2010-12-01T00:00:00,2011-01-01T00:00:00,2011-02-01T00:00:00,2011-03-01T00:00:00,2011-04-01T00:00:00,2011-05-01T00:00:00,2011-06-01T00:00:00,2011-07-01T00:00:00,2011-08-01T00:00:00,2011-09-01T00:00:00,2011-10-01T00:00:00,2011-11-01T00:00:00,2011-12-01T00:00:00,2012-01-01T00:00:00,2012-02-01T00:00:00,2012-03-01T00:00:00,2012-04-01T00:00:00,2012-05-01T00:00:00,2012-06-01T00:00:00,2012-07-01T00:00:00,2012-08-01T00:00:00,2012-09-01T00:00:00,2012-10-01T00:00:00,2012-11-01T00:00:00,2012-12-01T00:00:00,2013-01-01T00:00:00,2013-02-01T00:00:00,2013-03-01T00:00:00,2013-04-01T00:00:00,2013-05-01T00:00:00,2013-06-01T00:00:00,2013-07-01T00:00:00,2013-08-01T00:00:00,2013-09-01T00:00:00,2013-10-01T00:00:00,2013-11-01T00:00:00,2013-12-01T00:00:00,2014-01-01T00:00:00,2014-02-01T00:00:00,2014-03-01T00:00:00,2014-04-01T00:00:00,2014-05-01T00:00:00,2014-06-01T00:00:00,2014-07-01T00:00:00,2014-08-01T00:00:00,2014-09-01T00:00:00,2014-10-01T00:00:00,2014-11-01T00:00:00,2014-12-01T00:00:00,2015-01-01T00:00:00,2015-02-01T00:00:00,2015-03-01T00:00:00,2015-04-01T00:00:00,2015-05-01T00:00:00,2015-06-01T00:00:00,2015-07-01T00:00:00,2015-08-01T00:00:00,2015-09-01T00:00:00,2015-10-01T00:00:00,2015-11-01T00:00:00,2015-12-01T00:00:00,2016-01-01T00:00:00,2016-02-01T00:00:00,2016-03-01T00:00:00,2016-04-01T00:00:00,2016-05-01T00:00:00,2016-06-01T00:00:00,2016-07-01T00:00:00,2016-08-01T00:00:00,2016-09-01T00:00:00,2016-10-01T00:00:00,2016-11-01T00:00:00,2016-12-01T00:00:00,2017-01-01T00:00:00,2017-02-01T00:00:00,2017-03-01T00:00:00,2017-04-01T00:00:00,2017-05-01T00:00:00,2017-06-01T00:00:00,2017-07-01T00:00:00,2017-08-01T00:00:00,2017-09-01T00:00:00,2017-10-01T00:00:00,2017-11-01T00:00:00,2017-12-01T00:00:00,2018-01-01T00:00:00,2018-02-01T00:00:00,2018-03-01T00:00:00,2018-04-01T00:00:00,2018-05-01T00:00:00,2018-06-01T00:00:00,2018-07-01T00:00:00,2018-08-01T00:00:00,2018-09-01T00:00:00,2018-10-01T00:00:00,2018-11-01T00:00:00,2018-12-01T00:00:00,2019-01-01T00:00:00,2019-02-01T00:00:00,2019-03-01T00:00:00,2019-04-01T00:00:00,2019-05-01T00:00:00,2019-06-01T00:00:00,2019-07-01T00:00:00,2019-08-01T00:00:00,2019-09-01T00:00:00,2019-10-01T00:00:00,2019-11-01T00:00:00,2019-12-01T00:00:00,2020-01-01T00:00:00,2020-02-01T00:00:00,2020-03-01T00:00:00,2020-04-01T00:00:00,2020-05-01T00:00:00,2020-06-01T00:00:00,2020-07-01T00:00:00,2020-08-01T00:00:00,2020-09-01T00:00:00,2020-10-01T00:00:00,2020-11-01T00:00:00,2020-12-01T00:00:00,2021-01-01T00:00:00,2021-02-01T00:00:00,2021-03-01T00:00:00,2021-04-01T00:00:00,2021-05-01T00:00:00,2021-06-01T00:00:00,2021-07-01T00:00:00,2021-08-01T00:00:00,2021-09-01T00:00:00,2021-10-01T00:00:00,2021-11-01T00:00:00,2021-12-01T00:00:00,2022-01-01T00:00:00,2022-02-01T00:00:00,2022-03-01T00:00:00,2022-04-01T00:00:00,2022-05-01T00:00:00,2022-06-01T00:00:00,2022-07-01T00:00:00,2022-08-01T00:00:00,2022-09-01T00:00:00,2022-10-01T00:00:00,2022-11-01T00:00:00,2022-12-01T00:00:00
AF_1040,-21.94651469,43.69010496,28.821163,29.124959,28.735162,29.021409,26.660499,25.526914,24.283181,26.471287,29.732475,32.379919,30.601004,29.453974,28.667859,29.208092,28.700055,28.311407,26.862369,24.738311,24.313983,26.374051,29.372024,31.450739,33.145477,30.685921,29.193905,28.435645,29.197187,28.273684,27.101377,24.556949,24.586110,27.249758,28.543882,31.071611,32.553182,30.954240,28.745447,29.008143,28.879456,27.488265,26.484989,24.546643,23.678620,25.391543,28.893266,31.549989,32.997844,31.080925,30.470127,28.935068,28.737389,28.783148,26.707667,24.506826,24.493037,26.899535,29.103331,31.020105,32.548497,30.302195,28.223266,29.318776,29.032837,28.152387,26.680263,25.476960,24.123135,26.376808,28.958801,32.512049,32.742681,31.385819,30.457439,28.463455,29.796049,28.349173,26.176984,25.304112,24.664628,26.563691,29.024335,31.897195,33.209679,31.076943,28.094834,28.450112,29.241585,28.410101,26.101706,24.053049,23.918428,26.041656,29.881331,31.703197,33.409100,31.458327,28.180683,28.972092,27.794515,27.595412,25.933288,24.184242,24.271810,26.666458,29.664175,33.130731,32.966219,32.623136,29.077170,30.308410,28.252917,27.434006,26.113061,25.224733,23.831209,26.289097,30.182322,32.853308,33.800626,33.265317,30.494953,29.434744,29.612926,30.992778,27.902192,25.896975,25.562247,26.842552,30.553160,33.445688,34.695242,31.946940,29.611347,29.100414,29.526813,28.313925,27.121055,25.076427,24.145423,26.322288,30.836281,32.608929,35.684810,34.176246,28.248962,29.162969,29.134401,28.195595,27.174616,25.680076,24.782085,27.621837,30.944843,33.986567,33.612501,32.772374,30.649707,27.990855,29.495383,29.576170,27.125225,25.192764,25.237249,27.408299,31.484286,32.920165,35.092571,35.081957,28.598292,29.385114,31.579373,30.161968,27.744343,26.449790,26.095399,27.810652,31.278934,32.095787,35.391939,32.629569,29.094279,27.902978,29.052275,29.439847,28.277356,26.077670,25.441952,27.096851,30.502275,34.216385,33.941573,33.092737,31.795909,30.971487,29.200625,29.077053,26.727757,25.123145,25.760986,27.751667,31.799870,33.203777,34.642965,33.194678,30.779467,29.410919,29.941191,29.323797,28.250347,26.924338,26.079156,28.077091,31.902203,34.273017,33.826236,32.261426,31.398455,30.541559,31.299508,29.802510,28.763462,26.574361,26.253562,29.242262,31.859914,33.143321,34.666248,33.450721,28.922793,30.349669,29.104303,30.890326,29.157934,26.767218,26.292026,30.156509,31.820428,35.065680,33.739297,33.949017,30.722763,31.438659,32.094219,30.815108,28.480290,26.446644,25.823642,28.786634,32.921623,34.761638,34.576402,32.680824,30.998760,29.178926,30.155099,29.897015,27.990792,26.062614,26.442733,28.815726,32.601252,33.750761,34.093498,33.265932,30.787564,30.079136,29.019631,28.881114,27.141805,25.261188,25.895507,27.901421,31.872123,30.736280,29.632259,27.972993
AF_1059,6.437497248,2.448571914,26.109656,26.521935,26.092384,24.344523,24.419375,24.098327,23.234127,22.505661,23.107618,25.057691,26.119406,25.745634,26.386180,27.454507,25.570735,24.432324,24.842699,23.696549,22.853994,22.037994,22.969795,25.111603,27.210489,26.941103,26.434902,26.831819,26.065559,25.709536,26.148712,24.828298,23.770770,23.128491,23.392252,25.793812,27.734271,26.492434,26.721251,27.092382,26.862220,26.723399,26.195212,24.449602,24.841764,23.498154,24.573671,26.533376,27.434566,26.991162,26.780876,26.820368,26.403089,26.189372,25.628460,25.328424,23.961986,23.254238,24.377667,26.182458,26.779238,26.460966,26.058311,26.785991,26.627554,25.833532,25.639543,24.653802,23.748579,23.204184,24.111603,26.832875,27.764584,26.381226,26.784309,26.900469,26.310150,26.874691,25.645277,25.678029,24.126078,22.858613,24.165938,26.116394,27.396254,26.781218,25.557716,26.764608,26.485932,26.603240,25.921220,24.573418,23.194151,22.276597,23.430013,25.808406,26.668782,25.901645,26.196852,27.492954,25.700780,25.917291,25.360974,25.045071,24.413257,23.570327,24.470555,26.282454,27.281764,26.697901,26.747515,26.548895,25.933254,26.534169,25.922059,25.269263,23.978733,23.038501,24.343571,25.549873,27.451035,27.598344,26.939961,27.530487,27.271483,26.552168,26.184507,25.125563,24.361860,24.212816,23.761646,26.042100,26.847198,27.262076,26.099134,26.505790,26.807905,26.011154,25.659963,24.740030,23.756416,23.619665,24.212619,26.131113,27.986474,26.853595,26.779608,26.179810,26.432969,25.778891,25.703874,25.145333,23.707029,23.309833,24.374444,25.757029,27.056260,27.050752,27.320737,26.709095,26.247360,26.768926,26.039596,24.214667,23.457539,23.374034,23.751970,26.366435,27.043322,25.943228,27.429503,26.920519,26.959769,27.485773,26.131673,24.909455,23.998101,23.598391,23.770135,26.187166,26.730295,27.096166,26.138045,27.110309,26.779421,26.573990,25.827797,24.163176,24.616484,23.695017,23.844289,25.929207,27.975698,27.824421,26.865029,27.251814,27.154446,27.938099,26.053023,24.613830,24.143536,23.638032,24.824670,26.588157,27.585827,26.825779,27.780249,27.378402,26.604663,26.688048,26.078376,25.064669,24.065159,23.534434,24.193109,26.398705,26.973160,26.273325,26.985482,26.864352,26.322242,25.898807,25.679724,24.819803,24.108109,23.839229,24.782622,26.996484,27.391959,26.872688,27.770081,27.390713,26.873973,26.912125,25.942018,24.819646,24.719655,25.101420,25.139172,25.532720,27.136652,27.197719,27.291469,27.879206,25.965689,25.888662,26.181566,24.686857,23.512489,23.681638,23.611959,25.531316,26.674917,26.319428,27.246879,27.051213,26.053173,25.994613,26.020909,24.968660,24.025010,23.501420,24.600600,26.371303,27.066248,26.065607,29.888445,29.893160,28.950916,28.079291,28.105646,27.518743,25.892466,24.367610,24.300092,25.159704,26.156285,25.510720
AF_1418,-27.40367667,31.95617409,25.802705,25.434293,24.762898,22.660211,20.668089,19.212798,18.325737,19.180630,20.485565,21.823401,22.990243,24.102778,24.962089,24.720736,24.741674,23.322250,21.709420,20.011756,18.030518,18.784170,20.276125,22.070062,22.865521,24.167822,25.353064,24.544586,25.054590,23.587308,22.295634,19.169035,17.960216,18.753992,20.705474,22.764043,22.607723,24.660453,25.774520,25.945611,26.137363,24.482945,21.944236,19.074704,18.281300,18.953343,20.257456,23.066936,24.164149,26.139506,25.479687,24.902563,24.054161,23.439641,21.934954,19.266312,17.545241,18.847567,19.987408,23.017389,25.119725,26.010765,26.074989,26.923259,24.368118,23.108807,21.899352,19.879633,18.558446,19.348540,21.869843,22.755293,24.057534,24.276183,25.361416,26.109693,24.789192,23.316630,21.195921,19.099426,18.883038,18.706201,20.295424,22.581525,23.632084,25.179929,25.918112,26.000742,25.264727,23.068318,21.978737,18.878646,17.989771,18.626904,21.157405,21.218915,23.133657,24.527359,25.482891,26.057299,25.052209,23.056619,20.956551,19.220382,18.890981,19.309153,20.682517,22.842792,23.914467,25.055967,25.369492,24.638092,24.730221,23.606172,21.646113,19.803902,18.322269,18.750049,20.561446,22.299938,22.850244,24.137935,25.773477,25.694454,25.107257,23.298947,22.331130,19.926977,18.666408,18.888432,21.409078,22.560463,23.500511,24.615671,25.426973,26.270554,25.786239,23.829924,22.168003,19.598350,17.586708,18.421270,21.360311,22.822577,24.041821,25.260556,26.146940,25.757672,25.070729,23.389744,22.348482,19.737630,18.601131,19.229392,19.991334,22.499039,22.890130,24.865525,25.794392,25.395454,24.577973,22.565359,21.022077,19.757132,18.304746,18.885042,20.818142,21.749971,23.608213,23.929141,26.117805,26.681619,24.578037,23.337300,21.600742,20.050127,18.455144,19.621261,21.569411,22.042991,23.582899,24.888014,26.301581,25.681174,25.565839,23.593112,22.298837,20.674903,18.993124,20.088918,21.618828,24.563242,25.450314,26.455325,27.523173,27.422257,25.795380,24.847759,22.045341,20.346444,19.364587,20.856468,22.266751,23.641255,23.624140,27.045151,26.466324,26.350714,25.602413,24.181932,22.269694,20.261359,19.774144,20.563117,22.386476,23.702210,25.516961,25.024270,26.779027,25.076264,24.967700,23.632289,21.356140,19.756458,18.696135,18.698691,21.810214,22.267852,23.931217,24.909713,25.632290,25.917459,25.360337,23.516616,22.751715,20.657518,19.769801,20.412349,22.593004,23.731207,24.352623,25.512677,27.470188,26.477119,25.949276,23.842818,22.124895,19.599530,18.370978,19.871586,21.656911,22.954592,25.219625,27.087491,27.482653,24.216551,25.500939,23.721910,21.989498,19.467968,19.139873,18.889128,20.984277,22.491868,23.791661,24.799717,27.094160,26.723168,25.689331,22.517192,20.831994,18.829314,18.377895,19.133098,20.984637,23.645125,23.221617,23.531396
AF_314,7.1510385,-5.5739565,25.737379,25.267664,25.580483,25.850763,25.531795,24.238532,23.575637,23.843515,24.189388,25.521801,25.567264,24.718985,25.520831,26.337670,26.378731,25.921834,25.273508,24.457932,23.688067,22.970871,23.511433,25.226914,25.359044,24.930019,24.863547,26.089308,26.002826,25.846908,26.083591,24.419050,24.107792,23.439265,23.937031,25.461644,25.233877,25.575604,25.354541,25.940581,26.241196,25.891653,25.852434,24.235107,23.810634,23.491088,24.427288,25.487286,25.531215,25.260393,25.424654,25.279060,25.187395,25.299370,25.247614,23.817321,23.589606,23.803699,24.562559,25.177693,25.458465,24.272071,24.168944,25.882172,26.360543,26.455715,25.732648,24.548651,24.020965,23.851114,24.486459,25.405009,25.738885,25.397391,26.404196,27.492450,26.390420,26.510100,25.901337,25.127257,24.581842,23.970906,24.468747,25.470368,25.839811,25.877745,24.913512,26.629338,26.796050,26.734136,26.407318,24.621149,23.940467,23.761640,24.653795,25.625235,25.662530,25.024803,25.327417,25.085919,26.128278,25.969481,26.226841,24.938544,23.871747,24.058627,24.460023,25.292356,25.130512,25.048627,25.086290,25.549338,25.519537,26.958135,25.760742,24.843706,23.907880,23.767212,24.521590,25.189537,25.598336,25.482739,26.857445,27.493682,25.976450,26.777264,26.537604,25.088795,24.054141,24.081550,24.280051,25.682114,26.112779,25.060742,24.709497,26.517855,25.721511,26.485575,26.153110,24.755379,24.051791,24.041858,24.428607,25.638176,25.084599,24.817534,25.482068,25.243490,25.644299,26.104512,25.259634,24.894744,23.655330,23.618564,24.804293,25.389825,25.756902,25.563727,25.800740,26.265298,26.382114,26.948171,25.663448,24.352978,23.825284,23.543001,24.416321,25.568597,25.756156,25.899628,26.137496,27.193270,26.580931,26.691140,25.887452,24.344321,24.039971,23.819843,24.535420,25.301928,25.431924,25.233411,24.909441,26.713903,26.825126,26.569923,26.252680,24.230285,24.112024,23.576299,24.752965,25.589445,26.060295,25.035171,25.746405,26.587110,27.302229,27.049310,26.315635,24.410285,23.801706,24.006160,24.796094,25.443122,25.690805,25.196777,25.968056,26.159353,26.287318,26.441678,25.751418,24.594580,23.966139,23.776203,24.309746,25.556532,25.304194,24.586090,25.822327,26.206415,25.921879,25.674366,25.183365,24.368251,23.897651,23.933508,23.836892,24.894329,25.540548,25.405940,25.801468,25.420838,26.111284,25.472355,25.206067,24.308081,23.390065,23.673332,24.461315,25.061757,25.967485,25.705722,25.487094,26.205974,26.296707,25.793271,25.629235,24.217406,23.848397,24.070137,24.413335,25.330017,26.196094,25.344687,25.638099,26.427475,26.311384,26.089884,26.212997,25.095828,23.743777,24.044005,24.394866,25.606328,26.058474,26.033036,27.019746,26.655799,25.363992,25.259506,24.842599,24.426950,24.108734,23.978800,24.334313,26.121568,27.343575,26.289088
AF_373,5.26780544,-4.348712418,27.676732,28.364768,28.966533,28.728174,28.101511,26.931027,26.982788,27.765520,27.993911,28.504804,28.887220,27.984305,27.779273,28.512357,28.554880,28.589886,28.039167,27.206212,27.686934,29.236044,28.648560,28.708712,28.404238,27.855757,27.440560,27.925621,28.714672,28.644801,28.467897,28.111441,30.303881,28.165823,28.656987,29.288933,29.468315,28.620418,27.667593,29.070453,29.608579,29.316532,28.299601,27.277296,27.675832,27.642586,28.364611,29.081087,28.980349,28.022779,27.613598,28.237986,28.904944,28.740715,28.217408,26.867924,26.982311,27.420225,28.310852,28.933425,28.545333,27.807313,27.504372,28.195486,29.090554,28.615544,27.909198,26.971022,26.799583,27.588245,28.249245,28.836723,28.868181,27.932393,27.813514,28.635653,28.701467,29.353970,28.041790,27.271426,27.053713,27.231461,28.219508,28.908916,28.658695,28.226610,27.559480,28.517324,28.999553,28.956640,28.461061,27.001543,26.866245,27.502622,28.411702,28.776987,29.038083,27.867567,27.168860,28.555302,28.923307,28.833986,28.274800,27.124372,26.954338,27.807954,28.448096,28.912253,28.763566,28.166713,27.405772,28.304752,28.959346,29.240326,28.354320,26.852205,26.681157,27.312581,28.412801,28.971329,28.885245,28.114141,28.098288,28.645992,29.271692,29.037801,28.413740,27.146360,26.897578,27.558969,28.251397,28.969320,28.754288,28.312633,27.607252,28.319651,28.941906,29.130892,28.192812,27.139839,26.767963,27.407859,28.341524,29.024024,29.134178,28.080848,28.290829,28.171186,28.941313,28.657897,27.753651,26.809832,26.584547,27.386705,28.456242,28.979810,28.871017,28.248989,28.932849,29.126403,29.237945,29.249532,28.179727,27.054526,26.695622,27.330646,28.213481,28.831296,28.678473,27.934612,28.000715,28.371447,29.043118,29.243916,28.154168,27.065487,26.801944,27.334866,28.235975,28.560675,28.554723,28.201212,27.794653,28.688561,29.259338,29.041664,28.221951,26.762766,26.901338,27.211695,28.273847,28.973566,28.841988,28.016148,27.643687,28.844573,29.018927,28.986443,28.058579,27.303799,27.081554,27.641350,28.400780,28.959938,29.008372,28.250815,28.311908,28.615017,29.417737,29.243686,28.333292,27.026295,27.084110,27.405266,28.496974,28.921727,28.674096,28.074522,28.277278,28.512023,28.821935,28.869863,27.804718,27.137866,27.132755,27.820512,28.368193,28.924745,28.942975,28.118045,28.435272,28.728121,29.433957,28.951745,28.069092,27.110456,27.182920,27.604187,28.237164,28.779954,28.889989,28.487758,28.254781,29.588848,29.225581,29.229530,28.725922,27.121117,26.839638,27.622560,28.291598,28.682321,28.862743,27.592166,28.198106,28.898763,28.947265,29.123787,28.585840,27.308878,27.086307,27.710234,28.551535,28.992827,29.030509,28.378160,25.219369,24.582576,24.112844,23.761734,24.281347,23.667948,23.861068,23.100766,23.036912,24.902680,25.403792,24.788535
AF_4,-1.0994,32.91184,22.793141,22.743955,22.888760,23.053630,22.908846,22.422021,21.721451,22.308059,22.879065,22.912527,22.551674,23.070963,22.344987,23.008126,23.164632,22.933745,23.155411,22.139502,21.973331,21.887622,22.567880,22.702002,22.664767,22.983589,22.134262,22.660969,22.776308,23.166493,22.476567,22.646865,22.226078,21.961566,22.941744,22.479230,22.863335,22.798315,23.258696,23.462729,23.467779,22.782937,22.605214,22.434534,22.226498,22.014747,22.499069,23.108542,23.450410,23.182599,22.928095,22.682073,22.507610,22.595099,22.861818,22.316542,21.835574,22.289802,22.346301,22.903919,22.700794,22.822171,22.770502,22.811923,22.812973,23.074143,22.879457,22.254962,22.119816,21.936059,21.876006,23.136781,23.047794,23.520679,23.572622,23.187759,22.215817,22.651699,22.680721,22.118269,21.934316,22.227044,22.653937,22.999661,22.820282,22.339255,22.962582,22.742201,23.010873,22.761791,23.236241,22.251932,21.921877,22.139247,22.159251,23.012241,22.863834,22.987341,22.910800,22.174054,22.345220,22.262924,22.164537,21.832798,21.630614,21.798800,22.354574,22.568496,22.760671,22.825354,22.913445,23.154996,23.023504,22.456814,22.034080,22.671445,21.877166,21.908079,22.758254,22.635926,22.963820,22.999991,23.062702,23.312671,23.217588,22.991748,23.115820,22.669115,22.163436,22.324872,22.435884,22.468807,23.047389,23.046689,22.612856,22.768304,22.547039,22.867306,22.524722,22.148321,22.092283,21.780051,22.130481,22.231848,22.143722,22.631330,22.947878,23.218609,21.948662,22.368002,22.451060,21.688079,21.993079,21.648838,22.350013,22.555700,22.508756,22.625282,22.603606,22.735159,22.812488,22.116332,22.376996,21.940931,22.276023,21.713620,22.385119,22.100484,22.375517,22.733061,22.795873,22.143106,22.507461,22.263076,22.403412,22.527284,21.888105,21.550165,22.284665,22.324394,22.197985,22.822025,22.562459,22.493937,22.956545,22.716170,22.178348,22.510485,21.944288,22.594303,22.308373,22.672003,22.501740,22.601256,22.516247,22.894625,23.171845,22.311695,22.654738,22.253419,22.060932,22.437098,22.479725,22.306864,22.991884,22.767201,23.250280,23.063350,22.565015,22.429563,22.721212,22.589264,22.209224,21.883737,21.974648,22.343586,22.704184,22.979631,21.883264,22.955578,21.847110,21.599455,22.043389,22.331335,22.042968,22.161922,22.269917,21.853118,22.113964,22.520048,22.849059,23.006706,23.532137,22.583901,21.684393,22.139585,21.711370,22.251430,22.354679,21.721807,21.891450,21.846292,22.337154,22.780037,21.972213,21.542483,22.115555,21.721481,21.190718,21.452869,22.254881,22.013133,22.151973,22.646783,22.347135,21.348996,22.389842,21.536262,21.549532,21.694112,21.801295,21.470376,21.612125,22.256799,22.109846,21.573998,21.682074,20.723125,22.203748,21.594325,21.071388,21.528422,21.275592,20.859501,21.524038,21.434055,21.353166,21.777662
AF_443,13.285,14.577625,19.644857,19.012445,21.631936,26.478483,27.698174,26.371310,25.328162,25.009503,26.133716,26.224047,23.458203,20.119255,19.211900,19.254573,23.839192,26.253694,27.052210,25.808238,25.068220,24.049171,25.797838,26.393288,23.582494,20.739427,17.134479,20.214139,23.820179,25.362691,27.342909,26.743078,26.331687,25.726652,26.232150,25.582082,23.655593,20.311704,20.121352,21.350906,21.930687,25.944873,26.220823,25.171580,24.934031,24.949783,25.460236,27.286565,24.303967,19.639391,18.934930,19.349436,22.157649,26.188158,26.717506,25.692291,25.001838,25.197945,26.414396,26.205197,23.862313,20.493603,17.766503,22.057867,23.693640,25.122512,26.667935,24.778428,24.965034,24.930333,26.531191,25.888600,22.988400,21.836400,20.125651,22.610374,23.103784,25.176622,26.778284,25.913871,25.663532,24.876074,24.895849,26.386676,22.747403,19.659141,17.418742,21.411477,23.024157,25.589620,25.536949,25.444545,24.951691,24.632048,26.572292,26.419479,24.047660,20.593648,17.771358,18.835733,23.893502,25.038873,26.393328,26.125586,24.907918,25.389326,25.306723,25.162451,23.198667,21.492053,20.974246,21.569793,22.643656,26.363816,25.580502,26.269282,25.014836,25.713716,26.061935,27.398534,22.943586,21.102787,20.896622,23.054376,23.212798,25.304692,26.987631,25.609770,24.866257,25.211398,26.139287,27.151962,24.601340,20.944227,18.301525,21.967450,23.305295,25.138682,26.800675,25.316375,25.443213,24.971309,26.324243,26.467630,23.386169,19.658649,19.216208,21.264636,21.272555,26.329460,25.993416,24.372992,24.667949,24.600466,26.189122,27.768250,24.891322,21.341725,19.711395,20.969808,24.636298,26.220086,27.001312,25.507335,25.627429,24.629524,25.846125,26.346481,24.500875,21.257355,19.793194,20.667346,23.549069,25.430210,26.453720,26.138411,25.586239,24.606222,26.338584,26.445365,24.032805,21.381029,18.157551,22.288255,21.745626,23.611933,27.430258,26.077386,25.639279,25.195062,25.554685,27.697403,23.326569,17.929819,18.206110,20.571863,24.516075,26.420923,26.116344,25.615509,25.487003,25.084068,25.930810,26.897674,23.757972,20.587231,20.160644,19.754779,23.639461,25.232173,27.106639,24.731683,24.939102,24.806666,24.897394,25.836433,23.015916,20.562763,18.624657,22.369362,24.199051,23.936139,25.542693,25.330855,24.565705,25.137897,25.401031,27.522491,23.683890,19.614780,19.156106,20.105197,23.236900,26.056928,26.784857,25.894515,25.161759,24.516361,26.583213,26.286439,25.790048,21.381902,18.344762,18.854316,23.192441,26.183590,27.414356,25.771995,25.241942,24.902325,25.462756,26.710269,23.290253,22.718576,21.244378,20.116141,23.166183,25.361112,28.416561,26.028966,24.799928,25.054944,26.204610,26.649626,24.875468,19.994795,18.784742,19.828615,22.484364,26.336292,27.544597,26.474087,25.599931,24.527464,25.575179,26.738643,23.856983,21.536922
